clip,gap_length_x,condition_x,dyad,turn_num,turn_start_msec,video_num,laughter,Unnamed: 8,Unnamed: 9,subID,partnerID,timepoint,connection,connection_change,gap_length_y,speaker,condition_y
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,30.0,215.0,2_before,75.05,-3.950000000000003,3072.0,other,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,215.0,30.0,2_before,91.0,0.0,3072.0,self,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,30.0,215.0,3_before,75.0,-4.0,3072.0,other,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,215.0,30.0,3_before,91.0,0.0,3072.0,self,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,30.0,215.0,1_after,79.0,0.0,3072.0,other,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,215.0,30.0,1_after,91.0,0.0,3072.0,self,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,30.0,215.0,2_after,90.25,11.25,3072.0,other,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,215.0,30.0,2_after,91.0,0.0,3072.0,self,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,30.0,215.0,3_after,90.0,11.0,3072.0,other,friends
266_3072_30_215.mov,3072,friends,30_215,7,21246,266,no,,,215.0,30.0,3_after,91.0,0.0,3072.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,long_gap,90.0,0.0,3485.0,other,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,long_gap,91.0,0.0,3485.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,1_before,90.0,0.0,3485.0,other,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,1_before,91.0,0.0,3485.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,2_before,90.0,0.0,3485.0,other,friends
