subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after
253,44,44_253,73.0,73.0,73.0,73.0,73.0,72.25,74.9,2567.0,0.0,0.0,0.0,0.0,-0.75,1.9000000000000057
44,253,44_253,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,73.0,72.95,75.0,74.25,74.0,74.0,74.0,2069.0,-1.25,-1.2999999999999972,0.75,-0.25,-0.25,-0.25
44,253,44_253,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,67.0,67.0,67.0,66.63829787234043,60.0,60.0,60.55,4780.0,0.36170212765956933,0.36170212765956933,0.36170212765956933,-6.638297872340431,-6.638297872340431,-6.0882978723404335
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,4780.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,71.0,71.0,71.0,71.0,71.7,72.0,72.0,2605.0,0.0,0.0,0.0,0.7000000000000028,1.0,1.0
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2605.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,73.0,73.35,74.0,74.0,74.0,74.0,74.0,2050.0,-1.0,-0.6500000000000057,0.0,0.0,0.0,0.0
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,3620.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.8,78.0,3620.0,0.0,0.0,0.0,0.0,0.7999999999999972,4.0
44,253,44_253,76.0,76.0,76.0,76.0,76.0,76.0,76.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,76.0,77.55,83.0,83.0,83.0,83.0,83.0,2239.0,-7.0,-5.450000000000003,0.0,0.0,0.0,0.0
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0
44,253,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,4567.0,0.0,0.0,0.0,0.0,0.0,0.0
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,4567.0,0.0,0.0,0.0,0.0,0.0,0.0
11,240,11_240,86.0,86.0,86.0,86.0,86.0,86.0,86.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0
240,11,11_240,93.6,94.0,94.1,95.0,95.0,95.0,95.9,2035.0,-1.4000000000000057,-1.0,-0.9000000000000057,0.0,0.0,0.9000000000000057
11,240,11_240,95.0,95.0,95.0,95.0,91.25,79.0,79.9,7773.0,0.0,0.0,0.0,-3.75,-16.0,-15.099999999999994
240,11,11_240,88.65,88.0,87.25,81.71428571428571,87.35,85.85,87.7,7773.0,6.9357142857142975,6.285714285714292,5.535714285714292,5.635714285714286,4.135714285714286,5.985714285714295
11,240,11_240,80.0,80.0,80.0,80.0,80.0,80.0,83.35,2497.0,0.0,0.0,0.0,0.0,0.0,3.3499999999999943
240,11,11_240,91.05,90.75,87.0,86.4,89.1,93.0,93.95,2497.0,4.6499999999999915,4.349999999999994,0.5999999999999943,2.6999999999999886,6.599999999999994,7.549999999999997
11,240,11_240,79.0,79.0,79.0,79.0,79.0,79.0,79.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0
