subID,partnerID,dyad,timepoint,connection,connection_change,gap_length,condition
106,102,102_106,long_gap,46.0,0.0,3199.0,strangers
102,106,102_106,1_before,59.0,0.0,3199.0,strangers
106,102,102_106,1_before,46.0,0.0,3199.0,strangers
102,106,102_106,2_before,59.0,0.0,3199.0,strangers
106,102,102_106,2_before,46.0,0.0,3199.0,strangers
102,106,102_106,1_after,59.0,0.0,3199.0,strangers
106,102,102_106,1_after,46.0,0.0,3199.0,strangers
102,106,102_106,2_after,59.0,0.0,3199.0,strangers
106,102,102_106,2_after,46.0,0.0,3199.0,strangers
102,106,102_106,3_after,59.0,0.0,3199.0,strangers
106,102,102_106,3_after,46.0,0.0,3199.0,strangers
26,27,26_27,3_before,77.0,0.0,3310.0,strangers
27,26,26_27,3_before,67.0,0.0,3310.0,strangers
26,27,26_27,long_gap,77.0,0.0,3310.0,strangers
27,26,26_27,long_gap,67.0,0.0,3310.0,strangers
26,27,26_27,1_before,77.0,0.0,3310.0,strangers
27,26,26_27,1_before,67.0,0.0,3310.0,strangers
26,27,26_27,2_before,77.0,0.0,3310.0,strangers
27,26,26_27,2_before,67.0,0.0,3310.0,strangers
26,27,26_27,1_after,77.0,0.0,3310.0,strangers
27,26,26_27,1_after,67.0,0.0,3310.0,strangers
26,27,26_27,2_after,77.0,0.0,3310.0,strangers
27,26,26_27,2_after,67.0,0.0,3310.0,strangers
26,27,26_27,3_after,77.0,0.0,3310.0,strangers
27,26,26_27,3_after,67.0,0.0,3310.0,strangers
26,30,26_30,3_before,58.0,0.0,5029.0,strangers
30,26,26_30,3_before,24.0,0.0,5029.0,strangers
26,30,26_30,long_gap,58.0,0.0,5029.0,strangers
30,26,26_30,long_gap,24.0,0.0,5029.0,strangers
26,30,26_30,1_before,58.0,0.0,5029.0,strangers
30,26,26_30,1_before,24.0,0.0,5029.0,strangers
26,30,26_30,2_before,58.0,0.0,5029.0,strangers
30,26,26_30,2_before,24.0,0.0,5029.0,strangers
26,30,26_30,1_after,58.0,0.0,5029.0,strangers
30,26,26_30,1_after,24.0,0.0,5029.0,strangers
26,30,26_30,2_after,58.0,0.0,5029.0,strangers
30,26,26_30,2_after,24.0,0.0,5029.0,strangers
26,30,26_30,3_after,58.0,0.0,5029.0,strangers
30,26,26_30,3_after,24.0,0.0,5029.0,strangers
65,69,65_69,3_before,70.0,0.0,3540.0,strangers
69,65,65_69,3_before,85.0,0.0,3540.0,strangers
65,69,65_69,long_gap,70.0,0.0,3540.0,strangers
69,65,65_69,long_gap,90.0,5.0,3540.0,strangers
65,69,65_69,1_before,70.0,0.0,3540.0,strangers
69,65,65_69,1_before,87.1,2.0999999999999943,3540.0,strangers
65,69,65_69,2_before,70.0,0.0,3540.0,strangers
69,65,65_69,2_before,85.0,0.0,3540.0,strangers
65,69,65_69,1_after,70.0,0.0,3540.0,strangers
69,65,65_69,1_after,89.85,4.849999999999994,3540.0,strangers
65,69,65_69,2_after,70.0,0.0,3540.0,strangers
69,65,65_69,2_after,78.05,-6.950000000000003,3540.0,strangers
65,69,65_69,3_after,70.0,0.0,3540.0,strangers
69,65,65_69,3_after,68.35,-16.650000000000006,3540.0,strangers
84,81,84_81,3_before,16.0,0.0,3392.0,strangers
81,84,84_81,3_before,67.0,0.0,3392.0,strangers
84,81,84_81,long_gap,15.0,-1.0,3392.0,strangers
81,84,84_81,long_gap,67.0,0.0,3392.0,strangers
84,81,84_81,1_before,15.0,-1.0,3392.0,strangers
81,84,84_81,1_before,67.0,0.0,3392.0,strangers
84,81,84_81,2_before,15.65,-0.34999999999999964,3392.0,strangers
81,84,84_81,2_before,67.0,0.0,3392.0,strangers
84,81,84_81,1_after,15.0,-1.0,3392.0,strangers
81,84,84_81,1_after,67.0,0.0,3392.0,strangers
84,81,84_81,2_after,15.0,-1.0,3392.0,strangers
81,84,84_81,2_after,67.0,0.0,3392.0,strangers
84,81,84_81,3_after,15.0,-1.0,3392.0,strangers
81,84,84_81,3_after,67.0,0.0,3392.0,strangers
22,26,22_26,3_before,54.0,0.0,3275.0,strangers
26,22,22_26,3_before,100.0,0.0,3275.0,strangers
22,26,22_26,long_gap,45.121212121212125,-8.878787878787875,3275.0,strangers
26,22,22_26,long_gap,100.0,0.0,3275.0,strangers
22,26,22_26,1_before,53.75,-0.25,3275.0,strangers
26,22,22_26,1_before,100.0,0.0,3275.0,strangers
22,26,22_26,2_before,54.0,0.0,3275.0,strangers
26,22,22_26,2_before,100.0,0.0,3275.0,strangers
22,26,22_26,1_after,40.2,-13.799999999999997,3275.0,strangers
26,22,22_26,1_after,83.55,-16.450000000000003,3275.0,strangers
22,26,22_26,2_after,40.0,-14.0,3275.0,strangers
26,22,22_26,2_after,70.85,-29.150000000000006,3275.0,strangers
22,26,22_26,3_after,39.2,-14.799999999999997,3275.0,strangers
26,22,22_26,3_after,70.0,-30.0,3275.0,strangers
108,105,108_105,3_before,92.0,0.0,3152.0,strangers
105,108,108_105,3_before,0.55,0.0,3152.0,strangers
108,105,108_105,long_gap,92.0,0.0,3152.0,strangers
105,108,108_105,long_gap,15.0,14.45,3152.0,strangers
108,105,108_105,1_before,92.0,0.0,3152.0,strangers
105,108,108_105,1_before,15.0,14.45,3152.0,strangers
108,105,108_105,2_before,92.0,0.0,3152.0,strangers
105,108,108_105,2_before,11.95,11.399999999999999,3152.0,strangers
108,105,108_105,1_after,92.0,0.0,3152.0,strangers
105,108,108_105,1_after,15.6,15.049999999999999,3152.0,strangers
108,105,108_105,2_after,92.0,0.0,3152.0,strangers
105,108,108_105,2_after,16.0,15.45,3152.0,strangers
108,105,108_105,3_after,92.0,0.0,3152.0,strangers
105,108,108_105,3_after,17.35,16.8,3152.0,strangers
42,48,42_48,3_before,54.6,0.0,3425.0,strangers
48,42,42_48,3_before,42.0,0.0,3425.0,strangers
42,48,42_48,long_gap,53.0,-1.6000000000000014,3425.0,strangers
48,42,42_48,long_gap,39.74285714285714,-2.25714285714286,3425.0,strangers
42,48,42_48,1_before,53.0,-1.6000000000000014,3425.0,strangers
48,42,42_48,1_before,41.2,-0.7999999999999972,3425.0,strangers
42,48,42_48,2_before,53.05,-1.5500000000000043,3425.0,strangers
48,42,42_48,2_before,41.95,-0.04999999999999716,3425.0,strangers
42,48,42_48,1_after,53.0,-1.6000000000000014,3425.0,strangers
48,42,42_48,1_after,39.15,-2.8500000000000014,3425.0,strangers
42,48,42_48,2_after,53.0,-1.6000000000000014,3425.0,strangers
48,42,42_48,2_after,39.8,-2.200000000000003,3425.0,strangers
42,48,42_48,3_after,53.0,-1.6000000000000014,3425.0,strangers
48,42,42_48,3_after,25.2,-16.8,3425.0,strangers
101,105,101_105,3_before,35.0,0.0,3519.0,strangers
105,101,101_105,3_before,55.0,0.0,3519.0,strangers
101,105,101_105,long_gap,35.0,0.0,3519.0,strangers
105,101,101_105,long_gap,55.0,0.0,3519.0,strangers
101,105,101_105,1_before,35.0,0.0,3519.0,strangers
105,101,101_105,1_before,55.0,0.0,3519.0,strangers
101,105,101_105,2_before,35.0,0.0,3519.0,strangers
105,101,101_105,2_before,55.0,0.0,3519.0,strangers
101,105,101_105,1_after,41.55,6.549999999999997,3519.0,strangers
105,101,101_105,1_after,55.0,0.0,3519.0,strangers
101,105,101_105,2_after,48.95,13.950000000000003,3519.0,strangers
105,101,101_105,2_after,55.0,0.0,3519.0,strangers
101,105,101_105,3_after,49.0,14.0,3519.0,strangers
105,101,101_105,3_after,55.0,0.0,3519.0,strangers
101,105,101_105,3_before,64.75,0.0,3549.0,strangers
105,101,101_105,3_before,32.0,0.0,3549.0,strangers
101,105,101_105,long_gap,64.0,-0.75,3549.0,strangers
105,101,101_105,long_gap,32.0,0.0,3549.0,strangers
101,105,101_105,1_before,64.0,-0.75,3549.0,strangers
105,101,101_105,1_before,32.0,0.0,3549.0,strangers
101,105,101_105,2_before,64.0,-0.75,3549.0,strangers
105,101,101_105,2_before,32.0,0.0,3549.0,strangers
101,105,101_105,1_after,64.0,-0.75,3549.0,strangers
105,101,101_105,1_after,32.0,0.0,3549.0,strangers
101,105,101_105,2_after,64.0,-0.75,3549.0,strangers
105,101,101_105,2_after,40.0,8.0,3549.0,strangers
101,105,101_105,3_after,64.0,-0.75,3549.0,strangers
105,101,101_105,3_after,57.15,25.15,3549.0,strangers
108,103,108_103,3_before,66.0,0.0,3821.0,strangers
103,108,108_103,3_before,51.0,0.0,3821.0,strangers
108,103,108_103,long_gap,75.0,9.0,3821.0,strangers
103,108,108_103,long_gap,47.0,-4.0,3821.0,strangers
108,103,108_103,1_before,73.55,7.549999999999997,3821.0,strangers
103,108,108_103,1_before,47.3,-3.700000000000003,3821.0,strangers
108,103,108_103,2_before,66.0,0.0,3821.0,strangers
103,108,108_103,2_before,50.95,-0.04999999999999716,3821.0,strangers
108,103,108_103,1_after,75.0,9.0,3821.0,strangers
103,108,108_103,1_after,47.0,-4.0,3821.0,strangers
108,103,108_103,2_after,75.0,9.0,3821.0,strangers
103,108,108_103,2_after,47.0,-4.0,3821.0,strangers
108,103,108_103,3_after,75.0,9.0,3821.0,strangers
103,108,108_103,3_after,47.0,-4.0,3821.0,strangers
108,103,108_103,3_before,67.0,0.0,6127.0,strangers
103,108,108_103,3_before,58.6,0.0,6127.0,strangers
108,103,108_103,long_gap,79.37096774193549,12.370967741935488,6127.0,strangers
103,108,108_103,long_gap,27.24590163934426,-31.35409836065574,6127.0,strangers
108,103,108_103,1_before,67.0,0.0,6127.0,strangers
103,108,108_103,1_before,58.0,-0.6000000000000014,6127.0,strangers
108,103,108_103,2_before,67.0,0.0,6127.0,strangers
103,108,108_103,2_before,59.45,0.8500000000000014,6127.0,strangers
108,103,108_103,1_after,27.45,-39.55,6127.0,strangers
103,108,108_103,1_after,4.0,-54.6,6127.0,strangers
108,103,108_103,2_after,31.0,-36.0,6127.0,strangers
103,108,108_103,2_after,4.0,-54.6,6127.0,strangers
108,103,108_103,3_after,31.0,-36.0,6127.0,strangers
103,108,108_103,3_after,4.0,-54.6,6127.0,strangers
109,110,109_110,3_before,96.0,0.0,6060.0,strangers
110,109,109_110,3_before,80.7,0.0,6060.0,strangers
109,110,109_110,long_gap,96.0,0.0,6060.0,strangers
110,109,109_110,long_gap,80.0,-0.7000000000000028,6060.0,strangers
109,110,109_110,1_before,96.0,0.0,6060.0,strangers
110,109,109_110,1_before,80.0,-0.7000000000000028,6060.0,strangers
109,110,109_110,2_before,96.0,0.0,6060.0,strangers
110,109,109_110,2_before,80.0,-0.7000000000000028,6060.0,strangers
109,110,109_110,1_after,96.0,0.0,6060.0,strangers
110,109,109_110,1_after,80.0,-0.7000000000000028,6060.0,strangers
109,110,109_110,2_after,96.0,0.0,6060.0,strangers
110,109,109_110,2_after,79.8,-0.9000000000000057,6060.0,strangers
109,110,109_110,3_after,96.0,0.0,6060.0,strangers
110,109,109_110,3_after,77.05,-3.6500000000000057,6060.0,strangers
100,106,100_106,3_before,41.9,0.0,4170.0,strangers
106,100,100_106,3_before,37.0,0.0,4170.0,strangers
100,106,100_106,long_gap,9.80952380952381,-32.09047619047619,4170.0,strangers
106,100,100_106,long_gap,35.0,-2.0,4170.0,strangers
100,106,100_106,1_before,10.0,-31.9,4170.0,strangers
106,100,100_106,1_before,35.85,-1.1499999999999986,4170.0,strangers
100,106,100_106,2_before,12.5,-29.4,4170.0,strangers
106,100,100_106,2_before,37.0,0.0,4170.0,strangers
100,106,100_106,1_after,5.7,-36.199999999999996,4170.0,strangers
106,100,100_106,1_after,35.0,-2.0,4170.0,strangers
100,106,100_106,2_after,11.95,-29.95,4170.0,strangers
106,100,100_106,2_after,35.0,-2.0,4170.0,strangers
100,106,100_106,3_after,34.55,-7.350000000000001,4170.0,strangers
106,100,100_106,3_after,35.0,-2.0,4170.0,strangers
110,106,110_106,3_before,28.0,0.0,3471.0,strangers
106,110,110_106,3_before,38.0,0.0,3471.0,strangers
110,106,110_106,long_gap,28.0,0.0,3471.0,strangers
106,110,110_106,long_gap,38.0,0.0,3471.0,strangers
110,106,110_106,1_before,28.0,0.0,3471.0,strangers
106,110,110_106,1_before,38.0,0.0,3471.0,strangers
110,106,110_106,2_before,28.0,0.0,3471.0,strangers
106,110,110_106,2_before,38.0,0.0,3471.0,strangers
110,106,110_106,1_after,28.0,0.0,3471.0,strangers
106,110,110_106,1_after,38.0,0.0,3471.0,strangers
110,106,110_106,2_after,28.0,0.0,3471.0,strangers
106,110,110_106,2_after,38.0,0.0,3471.0,strangers
110,106,110_106,3_after,30.7,2.6999999999999993,3471.0,strangers
106,110,110_106,3_after,38.0,0.0,3471.0,strangers
110,106,110_106,3_before,34.0,0.0,3147.0,strangers
106,110,110_106,3_before,65.0,0.0,3147.0,strangers
110,106,110_106,long_gap,30.0,-4.0,3147.0,strangers
106,110,110_106,long_gap,65.0,0.0,3147.0,strangers
110,106,110_106,1_before,30.0,-4.0,3147.0,strangers
106,110,110_106,1_before,65.0,0.0,3147.0,strangers
110,106,110_106,2_before,32.4,-1.6000000000000014,3147.0,strangers
106,110,110_106,2_before,65.0,0.0,3147.0,strangers
110,106,110_106,1_after,30.0,-4.0,3147.0,strangers
106,110,110_106,1_after,65.0,0.0,3147.0,strangers
110,106,110_106,2_after,30.0,-4.0,3147.0,strangers
106,110,110_106,2_after,65.0,0.0,3147.0,strangers
110,106,110_106,3_after,30.0,-4.0,3147.0,strangers
106,110,110_106,3_after,65.0,0.0,3147.0,strangers
3,7,3_7,3_before,67.0,0.0,3335.0,strangers
7,3,3_7,3_before,100.0,0.0,3335.0,strangers
3,7,3_7,long_gap,50.794117647058826,-16.205882352941174,3335.0,strangers
7,3,3_7,long_gap,100.0,0.0,3335.0,strangers
3,7,3_7,1_before,67.0,0.0,3335.0,strangers
7,3,3_7,1_before,100.0,0.0,3335.0,strangers
3,7,3_7,2_before,67.0,0.0,3335.0,strangers
7,3,3_7,2_before,100.0,0.0,3335.0,strangers
3,7,3_7,1_after,41.0,-26.0,3335.0,strangers
7,3,3_7,1_after,100.0,0.0,3335.0,strangers
3,7,3_7,2_after,41.1,-25.9,3335.0,strangers
7,3,3_7,2_after,100.0,0.0,3335.0,strangers
3,7,3_7,3_after,48.35,-18.65,3335.0,strangers
7,3,3_7,3_after,100.0,0.0,3335.0,strangers
40,46,40_46,3_before,9.25,0.0,3017.0,strangers
46,40,40_46,3_before,46.0,0.0,3017.0,strangers
40,46,40_46,long_gap,9.0,-0.25,3017.0,strangers
46,40,40_46,long_gap,41.0,-5.0,3017.0,strangers
40,46,40_46,1_before,9.0,-0.25,3017.0,strangers
46,40,40_46,1_before,42.95,-3.049999999999997,3017.0,strangers
40,46,40_46,2_before,9.0,-0.25,3017.0,strangers
46,40,40_46,2_before,45.55,-0.45000000000000284,3017.0,strangers
40,46,40_46,1_after,9.0,-0.25,3017.0,strangers
46,40,40_46,1_after,41.0,-5.0,3017.0,strangers
40,46,40_46,2_after,9.0,-0.25,3017.0,strangers
46,40,40_46,2_after,41.0,-5.0,3017.0,strangers
40,46,40_46,3_after,9.0,-0.25,3017.0,strangers
46,40,40_46,3_after,35.3,-10.700000000000003,3017.0,strangers
40,46,40_46,3_before,9.0,0.0,3002.0,strangers
46,40,40_46,3_before,46.0,0.0,3002.0,strangers
40,46,40_46,long_gap,9.0,0.0,3002.0,strangers
46,40,40_46,long_gap,46.0,0.0,3002.0,strangers
40,46,40_46,1_before,9.0,0.0,3002.0,strangers
46,40,40_46,1_before,46.0,0.0,3002.0,strangers
40,46,40_46,2_before,9.0,0.0,3002.0,strangers
46,40,40_46,2_before,46.0,0.0,3002.0,strangers
40,46,40_46,1_after,9.0,0.0,3002.0,strangers
46,40,40_46,1_after,46.0,0.0,3002.0,strangers
40,46,40_46,2_after,9.0,0.0,3002.0,strangers
46,40,40_46,2_after,46.0,0.0,3002.0,strangers
40,46,40_46,3_after,9.0,0.0,3002.0,strangers
46,40,40_46,3_after,46.0,0.0,3002.0,strangers
105,106,105_106,3_before,42.0,0.0,4083.0,strangers
106,105,105_106,3_before,37.0,0.0,4083.0,strangers
105,106,105_106,long_gap,42.0,0.0,4083.0,strangers
106,105,105_106,long_gap,37.0,0.0,4083.0,strangers
105,106,105_106,1_before,42.0,0.0,4083.0,strangers
106,105,105_106,1_before,37.0,0.0,4083.0,strangers
105,106,105_106,2_before,42.0,0.0,4083.0,strangers
106,105,105_106,2_before,37.0,0.0,4083.0,strangers
105,106,105_106,1_after,42.0,0.0,4083.0,strangers
106,105,105_106,1_after,37.0,0.0,4083.0,strangers
105,106,105_106,2_after,35.9,-6.100000000000001,4083.0,strangers
106,105,105_106,2_after,37.0,0.0,4083.0,strangers
105,106,105_106,3_after,29.0,-13.0,4083.0,strangers
106,105,105_106,3_after,37.0,0.0,4083.0,strangers
105,106,105_106,3_before,46.15,0.0,3031.0,strangers
106,105,105_106,3_before,60.0,0.0,3031.0,strangers
105,106,105_106,long_gap,56.0,9.850000000000001,3031.0,strangers
106,105,105_106,long_gap,60.0,0.0,3031.0,strangers
105,106,105_106,1_before,56.0,9.850000000000001,3031.0,strangers
106,105,105_106,1_before,60.0,0.0,3031.0,strangers
105,106,105_106,2_before,55.6,9.450000000000003,3031.0,strangers
106,105,105_106,2_before,60.0,0.0,3031.0,strangers
105,106,105_106,1_after,56.0,9.850000000000001,3031.0,strangers
106,105,105_106,1_after,60.0,0.0,3031.0,strangers
105,106,105_106,2_after,56.0,9.850000000000001,3031.0,strangers
106,105,105_106,2_after,60.0,0.0,3031.0,strangers
105,106,105_106,3_after,56.0,9.850000000000001,3031.0,strangers
106,105,105_106,3_after,60.0,0.0,3031.0,strangers
105,106,105_106,3_before,71.0,0.0,3342.0,strangers
106,105,105_106,3_before,74.0,0.0,3342.0,strangers
105,106,105_106,long_gap,70.41176470588235,-0.5882352941176521,3342.0,strangers
106,105,105_106,long_gap,73.97058823529412,-0.029411764705884025,3342.0,strangers
105,106,105_106,1_before,71.0,0.0,3342.0,strangers
106,105,105_106,1_before,74.0,0.0,3342.0,strangers
105,106,105_106,2_before,71.0,0.0,3342.0,strangers
106,105,105_106,2_before,74.0,0.0,3342.0,strangers
105,106,105_106,1_after,72.45,1.4500000000000028,3342.0,strangers
106,105,105_106,1_after,74.35,0.3499999999999943,3342.0,strangers
105,106,105_106,2_after,84.75,13.75,3342.0,strangers
106,105,105_106,2_after,75.0,1.0,3342.0,strangers
105,106,105_106,3_after,87.0,16.0,3342.0,strangers
106,105,105_106,3_after,75.0,1.0,3342.0,strangers
105,106,105_106,3_before,69.7,0.0,4591.0,strangers
106,105,105_106,3_before,73.95,0.0,4591.0,strangers
105,106,105_106,long_gap,87.0,17.299999999999997,4591.0,strangers
106,105,105_106,long_gap,75.0,1.0499999999999972,4591.0,strangers
105,106,105_106,1_before,80.7,11.0,4591.0,strangers
106,105,105_106,1_before,75.0,1.0499999999999972,4591.0,strangers
105,106,105_106,2_before,72.0,2.299999999999997,4591.0,strangers
106,105,105_106,2_before,74.05,0.09999999999999432,4591.0,strangers
105,106,105_106,1_after,87.0,17.299999999999997,4591.0,strangers
106,105,105_106,1_after,75.0,1.0499999999999972,4591.0,strangers
105,106,105_106,2_after,87.0,17.299999999999997,4591.0,strangers
106,105,105_106,2_after,75.0,1.0499999999999972,4591.0,strangers
105,106,105_106,3_after,87.0,17.299999999999997,4591.0,strangers
106,105,105_106,3_after,75.0,1.0499999999999972,4591.0,strangers
105,106,105_106,3_before,56.0,0.0,4942.0,strangers
106,105,105_106,3_before,75.0,0.0,4942.0,strangers
105,106,105_106,long_gap,83.3061224489796,27.306122448979593,4942.0,strangers
106,105,105_106,long_gap,75.0,0.0,4942.0,strangers
105,106,105_106,1_before,59.0,3.0,4942.0,strangers
106,105,105_106,1_before,75.0,0.0,4942.0,strangers
105,106,105_106,2_before,58.65,2.6499999999999986,4942.0,strangers
106,105,105_106,2_before,75.0,0.0,4942.0,strangers
105,106,105_106,1_after,85.0,29.0,4942.0,strangers
106,105,105_106,1_after,75.0,0.0,4942.0,strangers
105,106,105_106,2_after,85.0,29.0,4942.0,strangers
106,105,105_106,2_after,75.0,0.0,4942.0,strangers
105,106,105_106,3_after,85.0,29.0,4942.0,strangers
106,105,105_106,3_after,75.0,0.0,4942.0,strangers
105,106,105_106,3_before,72.95,0.0,4140.0,strangers
106,105,105_106,3_before,75.0,0.0,4140.0,strangers
105,106,105_106,long_gap,63.904761904761905,-9.045238095238098,4140.0,strangers
106,105,105_106,long_gap,75.0,0.0,4140.0,strangers
105,106,105_106,1_before,60.85,-12.100000000000001,4140.0,strangers
106,105,105_106,1_before,75.0,0.0,4140.0,strangers
105,106,105_106,2_before,61.35,-11.600000000000001,4140.0,strangers
106,105,105_106,2_before,75.0,0.0,4140.0,strangers
105,106,105_106,1_after,65.3,-7.650000000000006,4140.0,strangers
106,105,105_106,1_after,75.0,0.0,4140.0,strangers
105,106,105_106,2_after,66.0,-6.950000000000003,4140.0,strangers
106,105,105_106,2_after,75.0,0.0,4140.0,strangers
105,106,105_106,3_after,66.0,-6.950000000000003,4140.0,strangers
106,105,105_106,3_after,75.0,0.0,4140.0,strangers
85,87,85_87,3_before,59.65,0.0,3896.0,strangers
87,85,85_87,3_before,38.0,0.0,3896.0,strangers
85,87,85_87,long_gap,56.64102564102564,-3.0089743589743563,3896.0,strangers
87,85,85_87,long_gap,38.0,0.0,3896.0,strangers
85,87,85_87,1_before,57.45,-2.1999999999999957,3896.0,strangers
87,85,85_87,1_before,38.0,0.0,3896.0,strangers
85,87,85_87,2_before,59.75,0.10000000000000142,3896.0,strangers
87,85,85_87,2_before,38.0,0.0,3896.0,strangers
85,87,85_87,1_after,56.0,-3.6499999999999986,3896.0,strangers
87,85,85_87,1_after,38.0,0.0,3896.0,strangers
85,87,85_87,2_after,57.8,-1.8500000000000014,3896.0,strangers
87,85,85_87,2_after,38.0,0.0,3896.0,strangers
85,87,85_87,3_after,56.05,-3.6000000000000014,3896.0,strangers
87,85,85_87,3_after,38.0,0.0,3896.0,strangers
40,47,40_47,3_before,6.0,0.0,4125.0,strangers
47,40,40_47,3_before,29.0,0.0,4125.0,strangers
40,47,40_47,long_gap,6.0,0.0,4125.0,strangers
47,40,40_47,long_gap,29.0,0.0,4125.0,strangers
40,47,40_47,1_before,6.0,0.0,4125.0,strangers
47,40,40_47,1_before,29.0,0.0,4125.0,strangers
40,47,40_47,2_before,6.0,0.0,4125.0,strangers
47,40,40_47,2_before,29.0,0.0,4125.0,strangers
40,47,40_47,1_after,6.0,0.0,4125.0,strangers
